long,lat,calle_nombre,calle_altura,modelo,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.467733152530606,-34.581607235102,ROSETI,1827,MECÁNICA,Villa Ortuzar,Comuna 15,1427,C1427BWK
-58.47032869523029,-34.5815446607022,ROSETI,2055,MECÁNICA,Villa Ortuzar,Comuna 15,1427,C1427BWO
-58.47653774243071,-34.600849760300605,"ROUSSEAU, JUAN J.",2038,MECÁNICA,Paternal,Comuna 15,1416,C1416FED
-58.4879510587339,-34.6702665212943,"RUCCI, JOSE IGNACIO",3280,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439FVD
-58.4856881300343,-34.672185814494,"RUCCI, JOSE IGNACIO",3466,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439FVH
-58.4833310846348,-34.6742640462936,"RUCCI, JOSE IGNACIO",3707,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439FVM
-58.4753673900363,-34.6807346526924,"RUCCI, JOSE IGNACIO",4411,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439FWG
-58.407288048439,-34.5806763153982,"RUGGIERI, SILVIO L.",2906,MECÁNICA,Palermo,Comuna 14,1425,C1425DLF
-58.370526791948,-34.63850121099001,RUY DIAZ DE GUZMAN,823,MECÁNICA,Barracas,Comuna 4,1267,C1267ADE
-58.4160194554418,-34.6392422082928,SAENZ AV.,30,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437DNN
-58.416261932442104,-34.6447749244923,SAENZ AV.,461,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437DNE
-58.525371460327605,-34.6547616916983,SALADILLO,1190,MECÁNICA,Liniers,Comuna 9,1408,C1408FJD
-58.524604059627706,-34.655447495698105,SALADILLO,1265,MECÁNICA,Liniers,Comuna 9,1408,C1408FJE
-58.5223363275281,-34.6571215765978,SALADILLO,1411,MECÁNICA,Mataderos,Comuna 9,1440,C1440FFC
-58.513428821229894,-34.6637946298966,SALADILLO,2270,MECÁNICA,Mataderos,Comuna 9,1440,C1440FFT
-58.507562067231,-34.6682410985958,SALADILLO,2686,MECÁNICA,Mataderos,Comuna 9,1440,C1440FGB
-58.5057371052313,-34.669624091695496,SALADILLO,2846,MECÁNICA,Mataderos,Comuna 9,1440,C1440FGF
-58.4809973490361,-34.688394003792,SALADILLO,4991,MECÁNICA,Villa Riachuelo,Comuna 8,1439,C1439HPC
-58.4786917592365,-34.6901326689917,SALADILLO,5183,MECÁNICA,Villa Riachuelo,Comuna 8,1439,C1439HPG
-58.4766893738369,-34.691653970591396,SALADILLO,5341,MECÁNICA,Villa Riachuelo,Comuna 8,1439,C1439HPK
-58.4726955414377,-34.6946788371908,SALADILLO,5693,MECÁNICA,Villa Riachuelo,Comuna 8,1439,C1439HPQ
-58.430454341939296,-34.6320963787945,SALAS,345,MECÁNICA,Parque Chacabuco,Comuna 7,1424,C1424CNA
-58.402744503443095,-34.6313873285928,SALCEDO,2752,MECÁNICA,Parque Patricios,Comuna 4,1259,C1259ABD
-58.4197338208393,-34.610689899596,"SALGUERO, JERONIMO",29,MECÁNICA,Almagro,Comuna 5,1177,C1177ADA
-58.3779887045473,-34.6425563762901,"SALMUN FEIJOO, JOSE AARON",936,MECÁNICA,Barracas,Comuna 4,1274,C1274AGN
-58.3612261007496,-34.642896543789,"SALVADORES, CNEL.",775,MECÁNICA,Boca,Comuna 4,1167,C1167AGC
-58.3712000937484,-34.6452098794894,"SALVADORES, CNEL.",1509,MECÁNICA,Barracas,Comuna 4,1296,C1296ACE
-58.429167644840206,-34.643720737393195,SALVIGNY,1290,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437JGD
-58.43332476903971,-34.6444180247934,SALVIGNY,1567,MECÁNICA,Parque Chacabuco,Comuna 7,1437,C1437JGI
-58.465373292332494,-34.603561382799604,SAN BLAS,1643,MECÁNICA,Villa Gral. Mitre,Comuna 11,1416,C1416EFA
-58.468356504532096,-34.6048424356997,SAN BLAS,1859,MECÁNICA,Villa Gral. Mitre,Comuna 11,1416,C1416EFE
-58.471430924131795,-34.6061582595998,SAN BLAS,2085,MECÁNICA,Villa Gral. Mitre,Comuna 11,1416,C1416EFI
-58.4725498138317,-34.6067536472998,SAN BLAS,2177,MECÁNICA,Villa Gral. Mitre,Comuna 11,1416,C1416EFK
-58.4747056127314,-34.6078158097998,SAN BLAS,2363,MECÁNICA,Villa Gral. Mitre,Comuna 11,1416,C1416EFO
-58.478052771931104,-34.6095958470998,SAN BLAS,2633,MECÁNICA,Villa Gral. Mitre,Comuna 11,1416,C1416EFU
-58.480778251230795,-34.6110330598998,SAN BLAS,2851,MECÁNICA,Villa Santa Rita,Comuna 11,1416,C1416EFY
-58.483263049430505,-34.612339565999896,SAN BLAS,3045,MECÁNICA,Villa Santa Rita,Comuna 11,1416,C1416EGC
-58.4858620693303,-34.6136869194999,SAN BLAS,3237,MECÁNICA,Villa Santa Rita,Comuna 11,1416,C1416EGG
-58.48828303393,-34.6149931749999,SAN BLAS,3455,MECÁNICA,Villa Santa Rita,Comuna 11,1407,C1407FTC
-58.491425252629796,-34.6174203854999,SAN BLAS,3785,MECÁNICA,Villa Santa Rita,Comuna 11,1407,C1407FTI
-58.4941724322295,-34.6197346170998,SAN BLAS,4091,MECÁNICA,Floresta,Comuna 10,1407,C1407FTO
-58.495450391029394,-34.620789289899804,SAN BLAS,4217,MECÁNICA,Floresta,Comuna 10,1407,C1407FTS
-58.499608780929,-34.6233080310998,SAN BLAS,4593,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407FTY
-58.503333385728595,-34.6256148719998,SAN BLAS,4855,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407FUE
-58.505128664528506,-34.6272147268998,SAN BLAS,5007,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407FUI
-58.5078137286283,-34.6296347254997,SAN BLAS,5275,MECÁNICA,Villa Luro,Comuna 10,1407,C1407FUM
-58.5106388781281,-34.6321496201996,SAN BLAS,5545,MECÁNICA,Villa Luro,Comuna 10,1407,C1407FUS
-58.395697612443506,-34.6230839310931,SAN JUAN AV.,2166,MECÁNICA,San Cristobal,Comuna 3,1232,C1232AAQ
-58.3988609712431,-34.6234492679933,SAN JUAN AV.,2374,MECÁNICA,San Cristobal,Comuna 3,1232,C1232AAS
-58.40107750144279,-34.623728997093394,SAN JUAN AV.,2560,MECÁNICA,San Cristobal,Comuna 3,1232,C1232AAU
-58.4078121189419,-34.624560167493804,SAN JUAN AV.,3038,MECÁNICA,San Cristobal,Comuna 3,1233,C1233ABN
-58.411684754841396,-34.625004261694,SAN JUAN AV.,3278,MECÁNICA,San Cristobal,Comuna 3,1233,C1233ABP
-58.402569911441,-34.6001124828959,SAN LUIS,2510,MECÁNICA,Balvanera,Comuna 3,1056,C1056AAD
-58.4067994957403,-34.5996631425963,SAN LUIS,2948,MECÁNICA,Balvanera,Comuna 3,1186,C1186ACF
-58.4100791008399,-34.5994723331965,SAN LUIS,3178,MECÁNICA,Balvanera,Comuna 3,1186,C1186ACJ
-58.480165103830096,-34.599159799501,SAN MARTIN AV.,4140,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417DSO
-58.4823448427297,-34.5982896829013,SAN MARTIN AV.,4404,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417DSR
-58.4880409923288,-34.5975015714017,SAN MARTIN AV.,4966,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417DSW
-58.505036778226206,-34.5940475205032,SAN MARTIN AV.,6390,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419ICN
-58.508687190425604,-34.5926242529035,SAN MARTIN AV.,6710,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419ICR
-58.5129200080249,-34.591199041304,SAN MARTIN AV.,7020,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419ICU
-58.51504652172461,-34.5905621108042,SAN MARTIN AV.,7178,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419ICV
-58.4880691525303,-34.6191110247995,SAN NICOLAS,1457,MECÁNICA,Villa Santa Rita,Comuna 11,1407,C1407DDA
-58.513146653225,-34.592482240303895,SAN NICOLAS,4742,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419AWJ
-58.443218539239204,-34.6573345356927,SAN PEDRITO,2661,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437BPA
-58.44078127563971,-34.659276863192396,SAN PEDRITO,2881,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437BPC
-58.440329467839796,-34.6596370492923,SAN PEDRITO,2909,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437BPD
-58.438712679840094,-34.6609045408921,SAN PEDRITO,3095,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437BPE
-58.4376617536403,-34.6617616012919,SAN PEDRITO,3195,MECÁNICA,Villa Soldati,Comuna 8,1437,C1437BQA
-58.472743457034,-34.6419703836962,SAN PEDRO,3819,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407HNE
-58.4758401197338,-34.6442569496961,SAN PEDRO,4092,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407HNJ
-58.4888926543328,-34.6561450165958,SAN PEDRO,5396,MECÁNICA,Mataderos,Comuna 9,1440,C1440BDJ
-58.519321394024495,-34.597475045303696,SANABRIA,4652,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419BNR
-58.4126973990392,-34.5946845059971,SANCHEZ DE BUSTAMANTE,1346,MECÁNICA,Recoleta,Comuna 2,1425,C1425DUB
-58.401799526039895,-34.5825936719977,SANCHEZ DE BUSTAMANTE,2664,MECÁNICA,Palermo,Comuna 14,1425,C1425DVB
-58.420596057642,-34.6521943079918,SANTA CATALINA,1350,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437FOB
-58.422918654041794,-34.6544027766917,SANTA CATALINA,1550,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437FOF
-58.3849173294466,-34.6467850691901,SANTA ELENA,321,MECÁNICA,Barracas,Comuna 4,1278,C1278ACA
-58.383527583747,-34.650437150289605,SANTA ELENA,618,MECÁNICA,Barracas,Comuna 4,1278,C1278ACH
-58.3826959620473,-34.6530319303893,SANTA ELENA,915,MECÁNICA,Barracas,Comuna 4,1278,C1278ACM
-58.4046194201402,-34.5935098947968,SANTA FE AV.,2679,MECÁNICA,Recoleta,Comuna 2,1425,C1425BGB
-58.407587289439704,-34.5910895877972,SANTA FE AV.,2975,MECÁNICA,Recoleta,Comuna 2,1425,C1425BGE
-58.41451211593839,-34.5862123902981,SANTA FE AV.,3536,MECÁNICA,Palermo,Comuna 14,1425,C1425BGX
-58.41515503933821,-34.5855739300982,SANTA FE AV.,3617,MECÁNICA,Palermo,Comuna 14,1425,C1425BGL
-58.38018710954739,-34.6499470325895,SANTA MAGDALENA,624,MECÁNICA,Barracas,Comuna 4,1277,C1277ACH
-58.426860418439894,-34.634040426394,SANTANDER,414,MECÁNICA,Parque Chacabuco,Comuna 7,1424,C1424CSD
-58.4294900255396,-34.6344706528942,SANTANDER,636,MECÁNICA,Parque Chacabuco,Comuna 7,1424,C1424CSH
-58.431576247739294,-34.6348131532943,SANTANDER,822,MECÁNICA,Parque Chacabuco,Comuna 7,1424,C1424CSL
-58.43687857833861,-34.6355811257945,SANTANDER,1195,MECÁNICA,Parque Chacabuco,Comuna 7,1424,C1424CSQ
-58.439859339538295,-34.6361773227947,SANTANDER,1395,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406HXA
-58.4406885163381,-34.6363469859947,SANTANDER,1437,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406HXC
-58.4437622917377,-34.6369775639948,SANTANDER,1695,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406HXG
-58.445469417837494,-34.6373419782949,SANTANDER,1805,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406HXK
-58.447841448837394,-34.6394696613948,SANTANDER,2071,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406HXO
-58.449567069237204,-34.6410118984948,SANTANDER,2247,MECÁNICA,Flores,Comuna 7,1406,C1406HXS
-58.452176139737,-34.6432461525947,SANTANDER,2495,MECÁNICA,Flores,Comuna 7,1406,C1406HXW
-58.4593200862364,-34.6485288046947,SANTANDER,3167,MECÁNICA,Flores,Comuna 7,1406,C1406HYC
-58.4656016037359,-34.6544747571945,SANTANDER,3797,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407HYI
-58.4674781403358,-34.6563854092944,SANTANDER,3963,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407HYM
-58.469074152635706,-34.6580085581943,SANTANDER,4125,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407HYQ
-58.476490951835096,-34.6650493499941,SANTANDER,4922,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ASJ
-58.3801953733476,-34.6521435061892,SANTO DOMINGO,2405,MECÁNICA,Barracas,Comuna 4,1293,C1293AGA
-58.3841360371471,-34.6532384341894,SANTO DOMINGO,2676,MECÁNICA,Barracas,Comuna 4,1293,C1293AGF
-58.38784059654671,-34.6538294309895,SANTO DOMINGO,2960,MECÁNICA,Barracas,Comuna 4,1293,C1293AGL
-58.4045837968444,-34.6548992120905,SANTO DOMINGO,3892,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437IDB
-58.48172651003,-34.6016430149009,SANTO TOME,2481,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417GFC
-58.4852233884297,-34.6036850868009,SANTO TOME,2765,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417GFI
-58.4877401773294,-34.6051517230009,SANTO TOME,2983,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417GFM
-58.4902932300292,-34.6066341141009,SANTO TOME,3167,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417GFQ
-58.492458492229005,-34.607884362300894,SANTO TOME,3347,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417GFU
-58.4993369743283,-34.611836289001005,SANTO TOME,3997,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GGG
-58.501736513227996,-34.613224955201,SANTO TOME,4215,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GGM
-58.5044322491277,-34.614772498601,SANTO TOME,4451,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GGQ
-58.5070886689275,-34.616257739401,SANTO TOME,4655,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GGU
-58.5095421618272,-34.617603844901,SANTO TOME,4873,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GGY
-58.511617144926994,-34.618994388301,SANTO TOME,5053,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GHC
-58.5141699926268,-34.621227067501,SANTO TOME,5243,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GHG
-58.5172245846266,-34.6239780436009,SANTO TOME,5545,MECÁNICA,Monte Castro,Comuna 10,1408,C1408AYE
-58.5212493631262,-34.626319157900895,SANTO TOME,6015,MECÁNICA,Versalles,Comuna 10,1408,C1408AYO
-58.523935721525895,-34.626882244101,SANTO TOME,6253,MECÁNICA,Versalles,Comuna 10,1408,C1408AYS
-58.5267865645255,-34.6274783912012,SANTO TOME,6553,MECÁNICA,Versalles,Comuna 10,1408,C1408AYY
-58.4881766998311,-34.6300369594984,SARACHAGA,4263,MECÁNICA,Velez Sarsfield,Comuna 10,,
-58.4901215073309,-34.6317224988983,SARACHAGA,4495,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407EGE
-58.4911403018309,-34.6327458311983,SARACHAGA,4639,MECÁNICA,Velez Sarsfield,Comuna 10,,
-58.49376820113051,-34.6330812576985,SARACHAGA,4871,MECÁNICA,Velez Sarsfield,Comuna 10,,
-58.4971155389301,-34.633510062298605,SARACHAGA,5093,MECÁNICA,Velez Sarsfield,Comuna 10,,
-58.4989767038298,-34.6337497157987,SARACHAGA,5215,MECÁNICA,Villa Luro,Comuna 10,,
-58.50265025732929,-34.6342224765989,SARACHAGA,5491,MECÁNICA,Villa Luro,Comuna 10,,
-58.425172048440295,-34.6369652460936,SARAZA,452,MECÁNICA,Parque Chacabuco,Comuna 7,1424,C1424CWB
-58.42762789634,-34.6374047155938,SARAZA,648,MECÁNICA,Parque Chacabuco,Comuna 7,1424,C1424CWF
-58.4297472091397,-34.6377871141938,SARAZA,826,MECÁNICA,Parque Chacabuco,Comuna 7,1424,C1424CWJ
-58.432114331939495,-34.6382089016939,SARAZA,1004,MECÁNICA,Parque Chacabuco,Comuna 7,1424,C1424CWN
-58.43666490563889,-34.6389944786942,SARAZA,1358,MECÁNICA,Parque Chacabuco,Comuna 7,1424,C1424CWT
-58.4396237581385,-34.6397272558943,SARAZA,1546,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406IFD
-58.4421613052382,-34.6403667228944,SARAZA,1732,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406IFH
-58.4446389130379,-34.6415433671944,SARAZA,2042,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406IFN
-58.44590627463779,-34.6426804935944,SARAZA,2170,MECÁNICA,Flores,Comuna 7,1406,C1406IFP
-58.4498132302375,-34.6461782189943,SARAZA,2570,MECÁNICA,Flores,Comuna 7,1406,C1406IFX
-58.480475147934996,-34.6715845344937,SARAZA,5591,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439APA
-58.482785659734795,-34.6737045064936,SARAZA,5852,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439APH
-58.3940416214425,-34.6057461503948,SARMIENTO,1935,MECÁNICA,Balvanera,Comuna 3,1044,C1044AAC
-58.3971304183421,-34.605941660795004,SARMIENTO,2135,MECÁNICA,Balvanera,Comuna 3,1044,C1044AAG
-58.4080005888406,-34.6066213323956,SARMIENTO,2959,MECÁNICA,Balvanera,Comuna 3,1196,C1196AAC
-58.41276495474,-34.6062460843959,SARMIENTO,3333,MECÁNICA,Balvanera,Comuna 3,1196,C1196AAK
-58.414438168139704,-34.6059079806961,SARMIENTO,3465,MECÁNICA,Almagro,Comuna 5,1196,C1196AAM
-58.4164128465394,-34.6055554197963,SARMIENTO,3637,MECÁNICA,Almagro,Comuna 5,1196,C1196AAQ
-58.41979774933889,-34.6051355868965,SARMIENTO,3820,MECÁNICA,Almagro,Comuna 5,1197,C1197AAD
-58.42183819923861,-34.604768964296696,SARMIENTO,4041,MECÁNICA,Almagro,Comuna 5,1197,C1197AAG
-58.42488382263821,-34.6043883691969,SARMIENTO,4239,MECÁNICA,Almagro,Comuna 5,1197,C1197AAK
-58.42748917703779,-34.604200001497105,SARMIENTO,4411,MECÁNICA,Almagro,Comuna 5,1197,C1197AAO
-58.4308317251373,-34.603973181097395,SARMIENTO,4625,MECÁNICA,Almagro,Comuna 5,1197,C1197AAS
-58.4847267357296,-34.601548875301106,"SASTRE, MARCOS",2624,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417FYB
-58.487658200829294,-34.603255153601104,"SASTRE, MARCOS",2880,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417FYF
-58.4897536385291,-34.6044755820011,"SASTRE, MARCOS",3040,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417FYJ
-58.494213332728606,-34.6070712244011,"SASTRE, MARCOS",3428,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417FYR
-58.4963412032284,-34.608296976301105,"SASTRE, MARCOS",3652,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417FYV
-58.4977894393283,-34.6091765479011,"SASTRE, MARCOS",3768,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417FYX
-58.500820332228,-34.6110152766012,"SASTRE, MARCOS",4044,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GAD
-58.5040287517277,-34.6129238999012,"SASTRE, MARCOS",4324,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GAJ
-58.508300622927294,-34.6154858915012,"SASTRE, MARCOS",4686,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GAP
-58.511229297727006,-34.6172781856012,"SASTRE, MARCOS",4952,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GAV
-58.51334203442679,-34.6189012248012,"SASTRE, MARCOS",5106,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GAZ
-58.5149616204267,-34.6202424137011,"SASTRE, MARCOS",5222,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GCB
-58.517548729926396,-34.6224830927011,"SASTRE, MARCOS",5468,MECÁNICA,Monte Castro,Comuna 10,1408,C1408BAD
-58.51978080502629,-34.624464314701,"SASTRE, MARCOS",5710,MECÁNICA,Monte Castro,Comuna 10,1408,C1408BAJ
-58.5232825033259,-34.625543518101104,"SASTRE, MARCOS",6060,MECÁNICA,Versalles,Comuna 10,1408,C1408BAP
-58.5264070105255,-34.6261989562013,"SASTRE, MARCOS",6390,MECÁNICA,Versalles,Comuna 10,1408,C1408BAV
-58.4706286836366,-34.6742169342928,SAYOS,5294,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439CAJ
-58.4415351621356,-34.6014639859983,"SCALABRINI ORTIZ, RAUL AV.",78,MECÁNICA,Villa Crespo,Comuna 15,1414,C1414DNN
-58.5086418453294,-34.647794873097894,"SCHMIDL, ULRICO",6107,MECÁNICA,Liniers,Comuna 9,1440,C1440CFU
-58.5121716857292,-34.6512093750978,"SCHMIDL, ULRICO",6503,MECÁNICA,Mataderos,Comuna 9,1440,C1440CGC
-58.5131918778291,-34.6521970215978,"SCHMIDL, ULRICO",6691,MECÁNICA,Mataderos,Comuna 9,1440,C1440CGE
-58.5152335431289,-34.6541542284977,"SCHMIDL, ULRICO",6991,MECÁNICA,Mataderos,Comuna 9,1440,C1440CGK
-58.51794128632871,-34.65646193529761,"SCHMIDL, ULRICO",7345,MECÁNICA,Mataderos,Comuna 9,1440,C1440CGS
-58.4585034618339,-34.610896699798495,"SEGUI, F. J., ALTE.",1295,MECÁNICA,Caballito,Comuna 6,1416,C1416BXC
-58.462262841032704,-34.6014559167996,"SEGUI, F. J., ALTE.",2145,MECÁNICA,Paternal,Comuna 15,1416,C1416BXU
-58.4615629120327,-34.5991609342998,"SEGUI, F. J., ALTE.",2375,MECÁNICA,Paternal,Comuna 15,1416,C1416BXY
-58.4608186287326,-34.5968728333,"SEGUI, F. J., ALTE.",2587,MECÁNICA,Paternal,Comuna 15,1416,C1416BYC
-58.4101950252384,-34.5785080456986,"SEGUI, JUAN FRANCISCO",3675,MECÁNICA,Palermo,Comuna 14,1425,C1425ACC
-58.420429464236705,-34.5740501604998,"SEGUI, JUAN FRANCISCO",4522,MECÁNICA,Palermo,Comuna 14,1425,C1425ADD
-58.487191997131205,-34.6301783553983,SEGUROLA AV.,420,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407ANH
-58.490833526230496,-34.627284378298896,SEGUROLA AV.,866,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407ANR
-58.492349742330205,-34.6260784631991,SEGUROLA AV.,1088,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407ANV
-58.49344138423,-34.6252079609992,SEGUROLA AV.,1146,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407ANX
-58.4964563357294,-34.622818511199696,SEGUROLA AV.,1434,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407AOD
-58.5011004513285,-34.6191347086003,SEGUROLA AV.,1886,MECÁNICA,Monte Castro,Comuna 10,1407,C1407AOL
-58.5094174967268,-34.6105846124018,SEGUROLA AV.,2850,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417BBR
-58.5114142552263,-34.608040985802106,SEGUROLA AV.,3118,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417BBX
-58.4402394971354,-34.5950251068989,SERRANO,669,MECÁNICA,Villa Crespo,Comuna 15,1414,C1414DEM
-58.4382750090356,-34.593849181498896,SERRANO,849,MECÁNICA,Villa Crespo,Comuna 15,1414,C1414DEQ
-58.4362990404358,-34.5926674430989,SERRANO,1029,MECÁNICA,Villa Crespo,Comuna 15,1414,C1414DEU
-58.494870032828,-34.598487230202,SIMBRON,3071,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417EUC
-58.497589280427704,-34.6001081353021,SIMBRON,3281,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417EUG
-58.503518973727104,-34.6035140129021,SIMBRON,3721,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417EVE
-58.50656485642679,-34.6052746377021,SIMBRON,3989,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417EVI
-58.50936635222649,-34.6070069094021,SIMBRON,4245,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417EVO
-58.5123441414262,-34.608913933302105,SIMBRON,4479,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417EVS
-58.5157720545259,-34.6111626845021,SIMBRON,4749,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417EVY
-58.5187634818256,-34.6131948478021,SIMBRON,5043,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417EWE
-58.5211530468255,-34.615544900102,SIMBRON,5245,MECÁNICA,Villa Devoto,Comuna 11,1417,C1417EWI
-58.52478880292521,-34.6188198819019,SIMBRON,5585,MECÁNICA,Villa Real,Comuna 10,1408,C1408BHE
-58.5280019034249,-34.6216957693018,SIMBRON,5947,MECÁNICA,Villa Real,Comuna 10,1408,C1408BHM
-58.486785186328405,-34.5880985317026,"SOLANO LOPEZ, F., MARISCAL",2146,MECÁNICA,Agronomia,Comuna 15,1419,C1419HQB
-58.488472312628204,-34.5891423307026,"SOLANO LOPEZ, F., MARISCAL",2272,MECÁNICA,Agronomia,Comuna 15,1419,C1419HQD
-58.497507317927294,-34.5946335488026,"SOLANO LOPEZ, F., MARISCAL",3039,MECÁNICA,Agronomia,Comuna 15,1419,C1419HRC
-58.4990613138272,-34.5955977156026,"SOLANO LOPEZ, F., MARISCAL",3161,MECÁNICA,Agronomia,Comuna 15,1419,C1419HRE
-58.500216311027096,-34.5963031935026,"SOLANO LOPEZ, F., MARISCAL",3251,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419HRG
-58.5034001150267,-34.598270037702605,"SOLANO LOPEZ, F., MARISCAL",3491,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419HRK
-58.5055826670265,-34.599619234102605,"SOLANO LOPEZ, F., MARISCAL",3645,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419HRO
-58.507154134126395,-34.6005923887026,"SOLANO LOPEZ, F., MARISCAL",3773,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419HRQ
-58.432389675634695,-34.5686964198011,SOLDADO DE LA INDEPENDENCIA,583,MECÁNICA,Palermo,Comuna 14,1426,C1426BTC
-58.435212416434204,-34.567061675301396,SOLDADO DE LA INDEPENDENCIA,831,MECÁNICA,Palermo,Comuna 14,1426,C1426BTI
-58.4379651444337,-34.5654401082018,SOLDADO DE LA INDEPENDENCIA,1081,MECÁNICA,Palermo,Comuna 14,1426,C1426BTM
-58.4400285357333,-34.564185210202,SOLDADO DE LA INDEPENDENCIA,1241,MECÁNICA,Palermo,Comuna 14,1426,C1426BTQ
-58.4111481161395,-34.5965631932969,SOLER,3250,MECÁNICA,Recoleta,Comuna 2,1425,C1425BWB
-58.41291578013921,-34.5953021354971,SOLER,3422,MECÁNICA,Recoleta,Comuna 2,1425,C1425BWF
-58.417588041538295,-34.5916497827978,SOLER,3985,MECÁNICA,Palermo,Comuna 14,1425,C1425BWO
-58.4340990967352,-34.5796131713001,SOLER,5755,MECÁNICA,Palermo,Comuna 14,1425,C1425BYI
-58.4352597563394,-34.6436302487936,SOMELLERA,1671,MECÁNICA,Parque Chacabuco,Comuna 7,1437,C1437JIQ
