"Longitud","Latitud","Calle","Altura","Materiales","Barrio","Comuna","Calle2","Direccion","Tipo"
"-58.4972549628295","-34.6249947182995","MAGARIÑOS CERVANTES, A.",4577,"MECÁNICA","Velez Sarsfield","Comuna 10","1407.0","C1407FDY","campanas_verdes"
"-58.4999949668291","-34.6262022603995","MAGARIÑOS CERVANTES, A.",4791,"MECÁNICA","Velez Sarsfield","Comuna 10","1407.0","C1407MLC","campanas_verdes"
"-58.5035093159289","-34.6290035836995","MAGARIÑOS CERVANTES, A.",5035,"MECÁNICA","Velez Sarsfield","Comuna 10","1407.0","C1407MLI","campanas_verdes"
"-58.5057236415287","-34.6310114334994","MAGARIÑOS CERVANTES, A.",5249,"MECÁNICA","Villa Luro","Comuna 10","1407.0","C1407MLM","campanas_verdes"
"-58.5083162844285","-34.6333246250993","MAGARIÑOS CERVANTES, A.",5511,"MECÁNICA","Villa Luro","Comuna 10","1407.0","C1407MLS","campanas_verdes"
"-58.406353436044","-34.6523547005909","MAGNAUD, JUEZ",1268,"MECÁNICA","Nueva Pompeya","Comuna 4","1437.0","C1437EKD","campanas_verdes"
"-58.4151790285386","-34.5905971651977","MANSILLA, LUCIO NORBERTO, GENERAL",3691,"MECÁNICA","Palermo","Comuna 14","1425.0","C1425BPW","campanas_verdes"
"-58.4161698179384","-34.5898879572978","MANSILLA, LUCIO NORBERTO, GENERAL",3789,"MECÁNICA","Palermo","Comuna 14","1425.0","C1425BPY","campanas_verdes"
"-58.4814023910268","-34.5535500834058","MANZANARES",3717,"CONTENEDOR 3200","Saavedra","Comuna 12","1430.0","C1430AEG","campanas_verdes"
"-58.4381670509365","-34.6072074829975","MARECHAL, LEOPOLDO",944,"MECÁNICA","Caballito","Comuna 6","1405.0","C1405BMD","campanas_verdes"
"-58.4260119669386","-34.614100453696","MARMOL, JOSE",34,"MECÁNICA","Almagro","Comuna 5","1183.0","C1183ACB","campanas_verdes"
"-58.4259463001388","-34.6163179052958","MARMOL, JOSE",225,"MECÁNICA","Almagro","Comuna 5","1183.0","C1183ACE","campanas_verdes"
"-58.4253577770392","-34.6209185602953","MARMOL, JOSE",635,"MECÁNICA","Almagro","Comuna 5","1236.0","C1236ABE","campanas_verdes"
"-58.4243748780397","-34.6258698204947","MARMOL, JOSE",961,"MECÁNICA","Boedo","Comuna 5","1236.0","C1236ABK","campanas_verdes"
"-58.42359559634","-34.6292433771943","MARMOL, JOSE",1215,"MECÁNICA","Boedo","Comuna 5","1255.0","C1255ABE","campanas_verdes"
"-58.4227551382404","-34.6327920987939","MARMOL, JOSE",1551,"MECÁNICA","Boedo","Comuna 5","1255.0","C1255ABK","campanas_verdes"
"-58.4214123369409","-34.6380624642933","MARMOL, JOSE",2029,"MECÁNICA","Boedo","Comuna 5","1255.0","C1255ABU","campanas_verdes"
"-58.4210956248411","-34.6392878012931","MARMOL, JOSE",2165,"MECÁNICA","Boedo","Comuna 5","1255.0","C1255ABW","campanas_verdes"
"-58.4444626105392","-34.6593971713926","MARTI, JOSE",2920,"MECÁNICA","Villa Soldati","Comuna 8","1437.0","C1437BXF","campanas_verdes"
"-58.4419548027397","-34.6613880277922","MARTI, JOSE",3150,"MECÁNICA","Villa Soldati","Comuna 8","1437.0","C1437BXJ","campanas_verdes"
"-58.44025866614","-34.662839769792","MARTI, JOSE",3307,"MECÁNICA","Villa Soldati","Comuna 8","1437.0","C1437BYC","campanas_verdes"
"-58.478832144133","-34.6386883418969","MARTINEZ CASTRO",433,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407JXE","campanas_verdes"
"-58.4696329463347","-34.6459495378956","MARTINEZ CASTRO",1229,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407JXU","campanas_verdes"
"-58.4497109124386","-34.6614433008927","MARTINEZ CASTRO",2974,"MECÁNICA","Villa Soldati","Comuna 8","1437.0","C1437CHD","campanas_verdes"
"-58.4516245224339","-34.5970874313994","MARTINEZ ROSAS",1338,"MECÁNICA","Villa Crespo","Comuna 15","1414.0","C1414ADJ","campanas_verdes"
"-58.4312109008406","-34.6532984654924","MATANZA",2835,"MECÁNICA","Nueva Pompeya","Comuna 4","1437.0","C1437AWC","campanas_verdes"
"-58.428881573841","-34.6548664717921","MATANZA",3050,"MECÁNICA","Nueva Pompeya","Comuna 4","1437.0","C1437AXD","campanas_verdes"
"-58.4389522512338","-34.5693224491014","MAURE",2037,"MECÁNICA","Palermo","Comuna 14","1426.0","C1426CUK","campanas_verdes"
"-58.4169633336397","-34.6116826939957","MAZA",58,"MECÁNICA","Almagro","Comuna 5","1206.0","C1206ACB","campanas_verdes"
"-58.4158772657401","-34.6146403173953","MAZA",318,"MECÁNICA","Almagro","Comuna 5","1206.0","C1206ACH","campanas_verdes"
"-58.4152110464405","-34.6191259180948","MAZA",658,"MECÁNICA","Almagro","Comuna 5","1220.0","C1220ABD","campanas_verdes"
"-58.414591938941","-34.6259247007941","MAZA",1248,"MECÁNICA","Boedo","Comuna 5","1240.0","C1240ADB","campanas_verdes"
"-58.4144894182413","-34.6290075603938","MAZA",1510,"MECÁNICA","Boedo","Comuna 5","1240.0","C1240ADH","campanas_verdes"
"-58.4144259032416","-34.6331926351933","MAZA",1870,"MECÁNICA","Boedo","Comuna 5","1240.0","C1240ADN","campanas_verdes"
"-58.413514964242","-34.6369734237929","MAZA",2196,"MECÁNICA","Boedo","Comuna 5","1240.0","C1240ADT","campanas_verdes"
"-58.4756348531343","-34.6510135348955","MEDINA",1649,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407JFC","campanas_verdes"
"-58.4709047833352","-34.6547683956948","MEDINA",1911,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407JFI","campanas_verdes"
"-58.4674185148298","-34.5689887215033","MELIAN AV.",2054,"MECÁNICA","Belgrano","Comuna 13","1430.0","C1430EXF","campanas_verdes"
"-58.4699863336293","-34.5665339385037","MELIAN AV.",2365,"MECÁNICA","Belgrano","Comuna 13","1430.0","C1430EXK","campanas_verdes"
"-58.4847472349293","-34.5971117496015","MELINCUE",2430,"MECÁNICA","Agronomia","Comuna 15","1417.0","C1417FGB","campanas_verdes"
"-58.4863677758292","-34.5983586666015","MELINCUE",2548,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417FGD","campanas_verdes"
"-58.4884642635289","-34.5996071834015","MELINCUE",2728,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417FGH","campanas_verdes"
"-58.4952500265283","-34.6035531137016","MELINCUE",3291,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417FHG","campanas_verdes"
"-58.497825706528","-34.6050884740016","MELINCUE",3587,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417FHM","campanas_verdes"
"-58.4989074942279","-34.6057316849016","MELINCUE",3665,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417FHO","campanas_verdes"
"-58.5009968179277","-34.6070875873016","MELINCUE",3855,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417FHS","campanas_verdes"
"-58.5030745550275","-34.6083640474016","MELINCUE",4007,"MECÁNICA","Villa Devoto","Comuna 11","1417.0","C1417FHW","campanas_verdes"
"-58.5063326895272","-34.6103440659016","MELINCUE",4349,"MECÁNICA","Villa Devoto","Comuna 11","1417.0","C1417FIC","campanas_verdes"
"-58.508128082527","-34.6114159672016","MELINCUE",4479,"MECÁNICA","Villa Devoto","Comuna 11","1417.0","C1417FIE","campanas_verdes"
"-58.5115628405267","-34.6134477544016","MELINCUE",4739,"MECÁNICA","Villa Devoto","Comuna 11","1417.0","C1417FIK","campanas_verdes"
"-58.5156637920263","-34.6161901570016","MELINCUE",5073,"MECÁNICA","Villa Devoto","Comuna 11","1417.0","C1417FIQ","campanas_verdes"
"-58.5212392229258","-34.6212314237014","MELINCUE",5563,"MECÁNICA","Villa Real","Comuna 10","1408.0","C1408BFE","campanas_verdes"
"-58.3650776895489","-34.6398044005895","MELO, CARLOS F.",115,"MECÁNICA","Boca","Comuna 4","1163.0","C1163ACC","campanas_verdes"
"-58.4427595427363","-34.6135405638971","MENDEZ DE ANDES",634,"MECÁNICA","Caballito","Comuna 6","1405.0","C1405CVF","campanas_verdes"
"-58.4520193465352","-34.6169976182974","MENDEZ DE ANDES",1240,"MECÁNICA","Caballito","Comuna 6","1405.0","C1405CVR","campanas_verdes"
"-58.4545466175349","-34.6177594335975","MENDEZ DE ANDES",1450,"MECÁNICA","Caballito","Comuna 6","1406.0","C1406FUB","campanas_verdes"
"-58.4582096104345","-34.6191940955976","MENDEZ DE ANDES",1788,"MECÁNICA","Flores","Comuna 7","1406.0","C1406FUH","campanas_verdes"
"-58.462668101034","-34.6212369979976","MENDEZ DE ANDES",2146,"MECÁNICA","Flores","Comuna 7","1406.0","C1406FUP","campanas_verdes"
"-58.4646516822338","-34.6221101556977","MENDEZ DE ANDES",2338,"MECÁNICA","Flores","Comuna 7","1406.0","C1406FUT","campanas_verdes"
"-58.4850453064315","-34.6294739566983","MERCEDES",431,"MECÁNICA","Floresta","Comuna 10","1407.0","C1407AHG","campanas_verdes"
"-58.3924138322434","-34.6157841927937","MEXICO",1848,"MECÁNICA","Balvanera","Comuna 3","1222.0","C1222ABB","campanas_verdes"
"-58.395975761143","-34.6160348433939","MEXICO",2094,"MECÁNICA","Balvanera","Comuna 3","1222.0","C1222ABF","campanas_verdes"
"-58.3988097222426","-34.6163229334941","MEXICO",2266,"MECÁNICA","Balvanera","Comuna 3","1222.0","C1222ABJ","campanas_verdes"
"-58.4007416311423","-34.6165511645941","MEXICO",2458,"MECÁNICA","Balvanera","Comuna 3","1222.0","C1222ABN","campanas_verdes"
"-58.4076978367415","-34.6182155331944","MEXICO",2980,"MECÁNICA","Balvanera","Comuna 3","1223.0","C1223ABJ","campanas_verdes"
"-58.4096485276412","-34.6188170129945","MEXICO",3120,"MECÁNICA","Balvanera","Comuna 3","1223.0","C1223ABN","campanas_verdes"
"-58.4111905537411","-34.6191416233945","MEXICO",3206,"MECÁNICA","Balvanera","Comuna 3","1223.0","C1223ABP","campanas_verdes"
"-58.4714994669315","-34.6021808856002","MIGUEL ANGEL",1865,"MECÁNICA","Paternal","Comuna 15","1416.0","C1416FHA","campanas_verdes"
"-58.4333612187344","-34.5669295740013","MIGUELETES",738,"MECÁNICA","Palermo","Comuna 14","1426.0","C1426BUH","campanas_verdes"
"-58.4366593653338","-34.5649986480017","MIGUELETES",1046,"MECÁNICA","Palermo","Comuna 14","1426.0","C1426BUN","campanas_verdes"
"-58.4885809780264","-34.5623940724053","MILLER",3451,"MECÁNICA","Villa Urquiza","Comuna 12","1431.0","C1431GEQ","campanas_verdes"
"-58.4908615942258","-34.5590917724058","MILLER",3717,"CONTENEDOR 3200","Saavedra","Comuna 12","1431.0","C1431GEW","campanas_verdes"
"-58.4926098562254","-34.5565709506062","MILLER",4051,"CONTENEDOR 3200","Saavedra","Comuna 12","1431.0","C1431GFC","campanas_verdes"
"-58.4940554717251","-34.5545016859065","MILLER",4325,"CONTENEDOR 3200","Saavedra","Comuna 12","1430.0","C1430EAC","campanas_verdes"
"-58.4952386168248","-34.5528134880067","MILLER",4553,"CONTENEDOR 3200","Saavedra","Comuna 12","1430.0","C1430EAG","campanas_verdes"
"-58.4969400958244","-34.5503876013071","MILLER",4865,"CONTENEDOR 3200","Saavedra","Comuna 12","1430.0","C1430EAM","campanas_verdes"
"-58.5105910506287","-34.6406879711988","MIRALLA",142,"MECÁNICA","Liniers","Comuna 9","1408.0","C1408HLD","campanas_verdes"
"-58.5057991052296","-34.6443231068981","MIRALLA",562,"MECÁNICA","Liniers","Comuna 9","1408.0","C1408HLL","campanas_verdes"
"-58.5043910518299","-34.6454231777979","MIRALLA",666,"MECÁNICA","Liniers","Comuna 9","1440.0","C1440DCB","campanas_verdes"
"-58.5028526433302","-34.6466540399976","MIRALLA",822,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440DCF","campanas_verdes"
"-58.498489240431","-34.650054885897","MIRALLA",1204,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440DCN","campanas_verdes"
"-58.4862843900334","-34.6595637687953","MIRALLA",2296,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440DDH","campanas_verdes"
"-58.4819564635342","-34.6629319626947","MIRALLA",2680,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439EPD","campanas_verdes"
"-58.4798705254346","-34.6645647486943","MIRALLA",2844,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439EPH","campanas_verdes"
"-58.478060872535","-34.6659676533941","MIRALLA",2986,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439EPJ","campanas_verdes"
"-58.4759604984354","-34.6675906248938","MIRALLA",3190,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439EPN","campanas_verdes"
"-58.4743681433357","-34.6689840802935","MIRALLA",3335,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439EPQ","campanas_verdes"
"-58.4714365219362","-34.6712472309931","MIRALLA",3589,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439EPU","campanas_verdes"
"-58.4690273263367","-34.6731407741928","MIRALLA",3821,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439EQC","campanas_verdes"
"-58.4929453191293","-34.6133612369004","MIRANDA",3683,"MECÁNICA","Villa Del Parque","Comuna 11","1407.0","C1407GFA","campanas_verdes"
"-58.4944473329291","-34.6147784014004","MIRANDA",3848,"MECÁNICA","Villa Santa Rita","Comuna 11","1407.0","C1407GFF","campanas_verdes"
"-58.496332204929","-34.6163804421003","MIRANDA",4074,"MECÁNICA","Monte Castro","Comuna 10","1407.0","C1407GFJ","campanas_verdes"
"-58.5003806839287","-34.6198703212002","MIRANDA",4518,"MECÁNICA","Monte Castro","Comuna 10","1407.0","C1407GFT","campanas_verdes"
"-58.5027897468284","-34.6209330482003","MIRANDA",4718,"MECÁNICA","Monte Castro","Comuna 10","1407.0","C1407GFX","campanas_verdes"
"-58.507628092528","-34.6245377917002","MIRANDA",5180,"MECÁNICA","Monte Castro","Comuna 10","1407.0","C1407GGF","campanas_verdes"
"-58.5104130300278","-34.6270560961001","MIRANDA",5408,"MECÁNICA","Villa Luro","Comuna 10","1407.0","C1407GGL","campanas_verdes"
"-58.5132139194275","-34.6295735020001","MIRANDA",5708,"MECÁNICA","Villa Luro","Comuna 10","1407.0","C1407GGR","campanas_verdes"
"-58.5159503168273","-34.6320325431","MIRANDA",6086,"MECÁNICA","Versalles","Comuna 10","1408.0","C1408CGF","campanas_verdes"
"-58.493714461027","-34.5822685366036","MISTRAL, GABRIELA",2209,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419GFC","campanas_verdes"
"-58.5127934001252","-34.5940642108037","MISTRAL, GABRIELA",3763,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419GGG","campanas_verdes"
"-58.5208091848244","-34.5990124941037","MISTRAL, GABRIELA",4449,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419GHE","campanas_verdes"
"-58.5232074419241","-34.6004857136037","MISTRAL, GABRIELA",4643,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419GHI","campanas_verdes"
"-58.3938023245427","-34.6081149603946","MITRE, BARTOLOME",1918,"MECÁNICA","Balvanera","Comuna 3","1039.0","C1039AAD","campanas_verdes"
"-58.4269377152383","-34.6104893201965","MITRE, BARTOLOME",4266,"MECÁNICA","Almagro","Comuna 5","1201.0","C1201ABD","campanas_verdes"
"-58.429242933338","-34.6108111433966","MITRE, BARTOLOME",4420,"MECÁNICA","Almagro","Comuna 5","1201.0","C1201ABH","campanas_verdes"
"-58.4433448523369","-34.6244271999961","MITRE, EMILIO",228,"MECÁNICA","Caballito","Comuna 6","1424.0","C1424AYF","campanas_verdes"
"-58.4301936988404","-34.6482799907928","MOM",2549,"MECÁNICA","Nueva Pompeya","Comuna 4","1437.0","C1437AIK","campanas_verdes"
"-58.4231098789418","-34.6534033293918","MOM",3213,"MECÁNICA","Nueva Pompeya","Comuna 4","1437.0","C1437AKK","campanas_verdes"
"-58.4211151342421","-34.6547423847916","MOM",3448,"MECÁNICA","Nueva Pompeya","Comuna 4","1437.0","C1437AKP","campanas_verdes"
"-58.4556451468305","-34.5556805483039","MONROE",1925,"MECÁNICA","Belgrano","Comuna 13","1428.0","C1428BLC","campanas_verdes"
"-58.4733067304343","-34.6475176253957","MONTE",3956,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407HRB","campanas_verdes"
"-58.4771832664341","-34.6516094735955","MONTE",4437,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407HRK","campanas_verdes"
"-58.4799110157339","-34.6543608358954","MONTE",4774,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407HRR","campanas_verdes"
"-58.4554135272334","-34.5968150377997","MONTENEGRO",125,"MECÁNICA","Chacarita","Comuna 15","1427.0","C1427ALC","campanas_verdes"
"-58.3760683076469","-34.6327961049909","MONTES DE OCA, MANUEL AV.",367,"MECÁNICA","Barracas","Comuna 4","1270.0","C1270AAD","campanas_verdes"
"-58.3739049171478","-34.6417119075899","MONTES DE OCA, MANUEL AV.",1184,"MECÁNICA","Barracas","Comuna 4","1270.0","C1270AAY","campanas_verdes"
"-58.373454841948","-34.6439895526896","MONTES DE OCA, MANUEL AV.",1430,"MECÁNICA","Barracas","Comuna 4","1270.0","C1270ABO","campanas_verdes"
"-58.3730899539482","-34.6459255063894","MONTES DE OCA, MANUEL AV.",1640,"MECÁNICA","Barracas","Comuna 4","1270.0","C1270ABQ","campanas_verdes"
"-58.3727134188484","-34.6480097680892","MONTES DE OCA, MANUEL AV.",1792,"MECÁNICA","Barracas","Comuna 4","1270.0","C1270ABR","campanas_verdes"
"-58.5263143167264","-34.6401119060998","MONTIEL",96,"MECÁNICA","Liniers","Comuna 9","1408.0","C1408FVB","campanas_verdes"
"-58.5261463039266","-34.6427046778996","MONTIEL",292,"MECÁNICA","Liniers","Comuna 9","1408.0","C1408FVF","campanas_verdes"
"-58.5260517719267","-34.6441740631994","MONTIEL",444,"MECÁNICA","Liniers","Comuna 9","1408.0","C1408FVJ","campanas_verdes"
"-58.525797994127","-34.648037302699","MONTIEL",834,"MECÁNICA","Liniers","Comuna 9","1408.0","C1408FVR","campanas_verdes"
"-58.5195656421285","-34.6559503988978","MONTIEL",1606,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440EVD","campanas_verdes"
"-58.5106854212302","-34.6629804075965","MONTIEL",2350,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440EVR","campanas_verdes"
"-58.5027346797318","-34.6695939796953","MONTIEL",3006,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440EWF","campanas_verdes"
"-58.5002998285322","-34.6716162972949","MONTIEL",3206,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440EWJ","campanas_verdes"
"-58.4936604254335","-34.6762181795941","MONTIEL",3806,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439HEF","campanas_verdes"
"-58.4810068365359","-34.6858570360923","MONTIEL",4855,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439HFC","campanas_verdes"
"-58.4762671334368","-34.6894477088916","MONTIEL",5255,"MECÁNICA","Villa Riachuelo","Comuna 8","1439.0","C1439HFK","campanas_verdes"
"-58.4717979237377","-34.692830768591","MONTIEL",5625,"MECÁNICA","Villa Riachuelo","Comuna 8","1439.0","C1439HFS","campanas_verdes"
"-58.4696055417381","-34.6944951329907","MONTIEL",5805,"MECÁNICA","Villa Riachuelo","Comuna 8","1439.0","C1439HFW","campanas_verdes"
"-58.4889088938281","-34.5881622714027","MORAN, PEDRO",2249,"MECÁNICA","Agronomia","Comuna 15","1419.0","C1419HJC","campanas_verdes"
"-58.4958852371274","-34.5924771817027","MORAN, PEDRO",2877,"MECÁNICA","Agronomia","Comuna 15","1419.0","C1419HJO","campanas_verdes"
"-58.4982753082272","-34.5940468750027","MORAN, PEDRO",3060,"MECÁNICA","Agronomia","Comuna 15","1419.0","C1419HKB","campanas_verdes"
"-58.5034928750267","-34.5972846470027","MORAN, PEDRO",3450,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HKJ","campanas_verdes"
"-58.5074269002263","-34.5996568519027","MORAN, PEDRO",3740,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HKR","campanas_verdes"
"-58.5084741627262","-34.6003644619027","MORAN, PEDRO",3826,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HKT","campanas_verdes"
"-58.510591941626","-34.6016698952027","MORAN, PEDRO",4002,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HKX","campanas_verdes"
"-58.5158008620255","-34.6048674525027","MORAN, PEDRO",4444,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HLH","campanas_verdes"
"-58.5193723114251","-34.6070736486028","MORAN, PEDRO",4748,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HLN","campanas_verdes"
"-58.5237835729247","-34.6099964538027","MORAN, PEDRO",5074,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HLT","campanas_verdes"
"-58.5253415600246","-34.6110666598027","MORAN, PEDRO",5180,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HLV","campanas_verdes"
"-58.4546180403352","-34.6218546177971","MORELOS",312,"MECÁNICA","Caballito","Comuna 6","1406.0","C1406BQD","campanas_verdes"
"-58.3930851412431","-34.6127262707941","MORENO",1889,"MECÁNICA","Balvanera","Comuna 3","1094.0","C1094ABA","campanas_verdes"
"-58.3951718664428","-34.6128747081942","MORENO",2037,"MECÁNICA","Balvanera","Comuna 3","1094.0","C1094ABE","campanas_verdes"
"-58.3985082581424","-34.6130709344944","MORENO",2281,"MECÁNICA","Balvanera","Comuna 3","1094.0","C1094ABI","campanas_verdes"
"-58.4005119087421","-34.6131737739945","MORENO",2415,"MECÁNICA","Balvanera","Comuna 3","1094.0","C1094ABM","campanas_verdes"
"-58.4038967463417","-34.6133448462947","MORENO",2679,"MECÁNICA","Balvanera","Comuna 3","1094.0","C1094ABQ","campanas_verdes"
"-58.408945413041","-34.6139357090949","MORENO",3015,"MECÁNICA","Balvanera","Comuna 3","1209.0","C1209ABE","campanas_verdes"
"-58.4116359334406","-34.6140257980951","MORENO",3219,"MECÁNICA","Balvanera","Comuna 3","1209.0","C1209ABI","campanas_verdes"
"-58.4352050070378","-34.6209686921959","MORENO, JOSE MARIA AV.",274,"MECÁNICA","Caballito","Comuna 6","1424.0","C1424AAP","campanas_verdes"
"-58.4811511159334","-34.649038390696","MORETO",1280,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407IYZ","campanas_verdes"
"-58.4793034880337","-34.6504976233957","MORETO",1428,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407IZD","campanas_verdes"
"-58.4736578004303","-34.5888580429017","MORLOTE",946,"MECÁNICA","Parque Chas","Comuna 15","1427.0","C1427BAR","campanas_verdes"
